t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
0.0540000000,4.7115303170,1.4173569687,-0.0289699118,0.7780020528,0.9872610029,0.0000000000,3.6536861308,0.9872610029,1.1536861308,0.5000884138,3.5779140831,27.0000000000
0.0560000000,4.7114717395,1.4189412938,-0.0295996243,0.8063142701,0.9874357624,0.0000000000,3.6521782792,0.9874357624,1.1521782792,0.5001481313,3.5771496219,28.0000000000
0.0580000000,4.7114119507,1.4205821898,-0.0301809720,0.8345726403,0.9876153492,0.0000000000,3.6506153409,0.9876153492,1.1506153409,0.5002096989,3.5763572311,29.0000000000
0.0600000000,4.7113510490,1.4222795473,-0.0307122246,0.8627754139,0.9877996001,0.0000000000,3.6489972909,0.9877996001,1.1489972909,0.5002730824,3.5755368980,30.0000000000
0.0620000000,4.7112891364,1.4240332533,-0.0311916509,0.8909208587,0.9879883461,0.0000000000,3.6473241036,0.9879883461,1.1473241036,0.5003382464,3.5746886095,31.0000000000
0.0640000000,4.7112263181,1.4258431914,-0.0316175193,0.9190072607,0.9881814124,0.0000000000,3.6455957529,0.9881814124,1.1455957529,0.5004051541,3.5738123525,32.0000000000
0.0660000000,4.7111627032,1.4277092418,-0.0319880970,0.9470329242,0.9883786187,0.0000000000,3.6438122126,0.9883786187,1.1438122126,0.5004737679,3.5729081134,33.0000000000
0.0680000000,4.7110984038,1.4296312815,-0.0323016506,0.9749961724,0.9885797790,0.0000000000,3.6419734557,0.9885797790,1.1419734557,0.5005440487,3.5719758789,34.0000000000
0.0700000000,4.7110335357,1.4316091838,-0.0325564456,1.0028953476,0.9887847015,0.0000000000,3.6400794553,0.9887847015,1.1400794553,0.5006159566,3.5710156351,35.0000000000
0.0720000000,4.7109682183,1.4336428190,-0.0327507465,1.0307288120,0.9889931889,0.0000000000,3.6381301841,0.9889931889,1.1381301841,0.5006894502,3.5700273683,36.0000000000
0.0740000000,4.7109025742,1.4357320542,-0.0328828166,1.0584949479,0.9892050382,0.0000000000,3.6361256144,0.9892050382,1.1361256144,0.5007644871,3.5690110645,37.0000000000
0.0760000000,4.7108367297,1.4378767529,-0.0329509180,1.0861921581,0.9894200408,0.0000000000,3.6340657187,0.9894200408,1.1340657187,0.5008410238,3.5679667097,38.0000000000
0.0780000000,4.7107708144,1.4400767758,-0.0329533114,1.1138188660,0.9896379822,0.0000000000,3.6319504690,0.9896379822,1.1319504690,0.5009190155,3.5668942900,39.0000000000
0.0800000000,4.7107049614,1.4423319803,-0.0328882557,1.1413735167,0.9898586425,0.0000000000,3.6297798376,0.9898586425,1.1297798376,0.5009984164,3.5657937912,40.0000000000
0.0820000000,4.7106393075,1.4446422208,-0.0327540087,1.1688545765,0.9900817962,0.0000000000,3.6275537965,0.9900817962,1.1275537965,0.5010791795,3.5646651995,41.0000000000
0.0840000000,4.7105739927,1.4470073485,-0.0325488260,1.1962605337,0.9903072120,0.0000000000,3.6252723179,0.9903072120,1.1252723179,0.5011612566,3.5635085008,42.0000000000
0.0860000000,4.7105091606,1.4494272119,-0.0322709615,1.2235898988,0.9905346529,0.0000000000,3.6229353740,0.9905346529,1.1229353740,0.5012445984,3.5623236812,43.0000000000
0.0880000000,4.7104449584,1.4519016561,-0.0319186669,1.2508412049,0.9907638766,0.0000000000,3.6205429374,0.9907638766,1.1205429374,0.5013291545,3.5611107270,44.0000000000
0.0900000000,4.7103815367,1.4544305237,-0.0314901920,1.2780130078,0.9909946347,0.0000000000,3.6180949806,0.9909946347,1.1180949806,0.5014148734,3.5598696244,45.0000000000
0.0920000000,4.7103190496,1.4570136542,-0.0309837840,1.3051038864,0.9912266735,0.0000000000,3.6155914765,0.9912266735,1.1155914765,0.5015017023,3.5586003601,46.0000000000
0.0940000000,4.7102576547,1.4596508843,-0.0303976877,1.3321124429,0.9914597336,0.0000000000,3.6130323985,0.9914597336,1.1130323985,0.5015895875,3.5573029206,47.0000000000
0.0960000000,4.7101975132,1.4623420482,-0.0297301452,1.3590373029,0.9916935499,0.0000000000,3.6104177201,0.9916935499,1.1104177201,0.5016784740,3.5559772928,48.0000000000
0.0980000000,4.7101387896,1.4650869769,-0.0289793957,1.3858771160,0.9919278518,0.0000000000,3.6077474154,0.9919278518,1.1077474154,0.5017683057,3.5546234641,49.0000000000
0.1000000000,4.7100816522,1.4678854990,-0.0281436754,1.4126305556,0.9921623628,0.0000000000,3.6050214591,0.9921623628,1.1050214591,0.5018590256,3.5532414217,50.0000000000
0.1020000000,4.7100262727,1.4707374406,-0.0272212174,1.4392963192,0.9923968011,0.0000000000,3.6022398265,0.9923968011,1.1022398265,0.5019505752,3.5518311535,51.0000000000
0.1040000000,4.7099728264,1.4736426250,-0.0262102511,1.4658731286,0.9926308791,0.0000000000,3.5994024934,0.9926308791,1.0994024934,0.5020428953,3.5503926476,52.0000000000
0.1060000000,4.7099214919,1.4766008730,-0.0251090026,1.4923597301,0.9928643035,0.0000000000,3.5965094364,0.9928643035,1.0965094364,0.5021359253,3.5489258926,53.0000000000
0.1080000000,4.7098724517,1.4796120030,-0.0239156940,1.5187548946,0.9930967755,0.0000000000,3.5935606329,0.9930967755,1.0935606329,0.5022296036,3.5474308773,54.0000000000
0.1100000000,4.7098258917,1.4826758308,-0.0226285434,1.5450574176,0.9933279905,0.0000000000,3.5905560613,0.9933279905,1.0905560613,0.5023238674,3.5459075912,55.0000000000
0.1120000000,4.7097820013,1.4857921701,-0.0212457647,1.5712661194,0.9935576385,0.0000000000,3.5874957007,0.9935576385,1.0874957007,0.5024186530,3.5443560241,56.0000000000
0.1140000000,4.7097409736,1.4889608320,-0.0197655672,1.5973798452,0.9937854037,0.0000000000,3.5843795315,0.9937854037,1.0843795315,0.5025138954,3.5427761665,57.0000000000
0.1160000000,4.7097030052,1.4921816254,-0.0181861555,1.6233974650,0.9940109646,0.0000000000,3.5812075349,0.9940109646,1.0812075349,0.5026095287,3.5411680093,58.0000000000
0.1180000000,4.7096682963,1.4954543570,-0.0165057293,1.6493178738,0.9942339942,0.0000000000,3.5779796936,0.9942339942,1.0779796936,0.5027054857,3.5395315442,59.0000000000
0.1200000000,4.7096370508,1.4987788314,-0.0147224831,1.6751399918,0.9944541596,0.0000000000,3.5746959912,0.9944541596,1.0746959912,0.5028016983,3.5378667633,60.0000000000
0.1220000000,4.7096094761,1.5021548508,-0.0128346059,1.7008627638,0.9946711226,0.0000000000,3.5713564129,0.9946711226,1.0713564129,0.5028980970,3.5361736595,61.0000000000
0.1240000000,4.7095857834,1.5055822155,-0.0108402810,1.7264851600,0.9948845390,0.0000000000,3.5679609452,0.9948845390,1.0679609452,0.5029946117,3.5344522265,62.0000000000
0.1260000000,4.7095661313,1.5090607849,-0.0088428802,1.7521210918,0.9950939746,0.0000000000,3.5645095679,0.9950939746,1.0645095679,0.5030910861,3.5327024543,63.0000000000
0.1280000000,4.7095502178,1.5125909224,-0.0070963022,1.7780469747,0.9952985725,0.0000000000,3.5610022249,0.9952985725,1.0610022249,0.5031869448,3.5309243142,64.0000000000
0.1300000000,4.7095377739,1.5161729529,-0.0053287373,1.8039657214,0.9954976071,0.0000000000,3.5574388770,0.9954976071,1.0574388770,0.5032817493,3.5291177862,65.0000000000
0.1320000000,4.7095289789,1.5198067137,-0.0034471684,1.8297770221,0.9956904813,0.0000000000,3.5538195022,0.9956904813,1.0538195022,0.5033751947,3.5272828592,66.0000000000
0.1340000000,4.7095240625,1.5234919888,-0.0014497696,1.8554799761,0.9958768922,0.0000000000,3.5501441078,0.9958768922,1.0501441078,0.5034672757,3.5254195374,67.0000000000
0.1360000000,4.7095232582,1.5272285608,0.0006652920,1.8810737096,0.9960564607,0.0000000000,3.5464126968,0.9960564607,1.0464126968,0.5035579152,3.5235278226,68.0000000000
0.1380000000,4.7095268033,1.5310162103,0.0028998559,1.9065573756,0.9962288020,0.0000000000,3.5426252740,0.9962288020,1.0426252740,0.5036470350,3.5216077177,69.0000000000
0.1400000000,4.7095349386,1.5348547163,0.0052557690,1.9319301541,0.9963935254,0.0000000000,3.5387818466,0.9963935254,1.0387818466,0.5037345559,3.5196592266,70.0000000000
0.1420000000,4.7095479085,1.5387438564,0.0077348857,1.9571912514,0.9965502347,0.0000000000,3.5348824241,0.9965502347,1.0348824241,0.5038203975,3.5176823544,71.0000000000
0.1440000000,4.7095659615,1.5426834064,0.0103390681,1.9823399005,0.9966985277,0.0000000000,3.5309270183,0.9966985277,1.0309270183,0.5039044784,3.5156771074,72.0000000000
0.1460000000,4.7095893494,1.5466731406,0.0130701869,2.0073753604,0.9968379968,0.0000000000,3.5269156436,0.9968379968,1.0269156436,0.5039867161,3.5136434930,73.0000000000
0.1480000000,4.7096183281,1.5507128319,0.0159301209,2.0322969161,0.9969682281,0.0000000000,3.5228483170,0.9969682281,1.0228483170,0.5040670270,3.5115815200,74.0000000000
0.1500000000,4.7096531570,1.5548022518,0.0189207580,2.0571038788,0.9970888025,0.0000000000,3.5187250582,0.9970888025,1.0187250582,0.5041453264,3.5094911986,75.0000000000
0.1520000000,4.7096940995,1.5589411706,0.0220439952,2.0817955848,0.9971992946,0.0000000000,3.5145458897,0.9971992946,1.0145458897,0.5042215285,3.5073725401,76.0000000000
0.1540000000,4.7097414227,1.5631293569,0.0253017392,2.1063713959,0.9972992736,0.0000000000,3.5103108368,0.9972992736,1.0103108368,0.5042955467,3.5052255575,77.0000000000
0.1560000000,4.7097953974,1.5673665785,0.0286959064,2.1308306990,0.9973883025,0.0000000000,3.5060199282,0.9973883025,1.0060199282,0.5043672929,3.5030502651,78.0000000000
0.1580000000,4.7098562985,1.5716526016,0.0322284237,2.1551729057,0.9974659388,0.0000000000,3.5016731955,0.9974659388,1.0016731955,0.5044366783,3.5008466787,79.0000000000
0.1600000000,4.7099244047,1.5759871917,0.0359012283,2.1793974520,0.9975317338,0.0000000000,3.4972706734,0.9975317338,0.9972706734,0.5045036128,3.4986148158,80.0000000000
0.1620000000,4.7099999983,1.5803701126,0.0397162686,2.2035037980,0.9975852332,0.0000000000,3.4928124005,0.9975852332,0.9928124005,0.5045680054,3.4963546954,81.0000000000
0.1640000000,4.7100833659,1.5848011277,0.0436755044,2.2274914276,0.9976259768,0.0000000000,3.4882984183,0.9976259768,0.9882984183,0.5046297639,3.4940663382,82.0000000000
0.1660000000,4.7101747977,1.5892799989,0.0477809069,2.2513598482,0.9976534982,0.0000000000,3.4837287725,0.9976534982,0.9837287725,0.5046887952,3.4917497665,83.0000000000
0.1680000000,4.7102745883,1.5938064873,0.0520344597,2.2751085903,0.9976673254,0.0000000000,3.4791035122,0.9976673254,0.9791035122,0.5047450049,3.4894050045,84.0000000000
0.1700000000,4.7103830357,1.5983803532,0.0564381587,2.2987372069,0.9976669802,0.0000000000,3.4744226904,0.9976669802,0.9744226904,0.5047982978,3.4870320782,85.0000000000
0.1720000000,4.7105004423,1.6030013558,0.0609940126,2.3222452734,0.9976519786,0.0000000000,3.4696863643,0.9976519786,0.9696863643,0.5048485775,3.4846310155,86.0000000000
0.1740000000,4.7106271145,1.6076692536,0.0657040433,2.3456323871,0.9976218305,0.0000000000,3.4648945951,0.9976218305,0.9648945951,0.5048957465,3.4822018460,87.0000000000
0.1760000000,4.7107633626,1.6123838044,0.0705702862,2.3688981668,0.9975760399,0.0000000000,3.4600474483,0.9975760399,0.9600474483,0.5049397065,3.4797446016,88.0000000000
0.1780000000,4.7109095012,1.6171447652,0.0755947908,2.3920422520,0.9975141045,0.0000000000,3.4551449940,0.9975141045,0.9551449940,0.5049803579,3.4772593160,89.0000000000
0.1800000000,4.7110658487,1.6219518921,0.0807796207,2.4150643031,0.9974355163,0.0000000000,3.4501873067,0.9974355163,0.9501873067,0.5050176001,3.4747460250,90.0000000000
0.1820000000,4.7112327279,1.6268049408,0.0861268543,2.4379640006,0.9973397608,0.0000000000,3.4451744656,0.9973397608,0.9451744656,0.5050513316,3.4722047667,91.0000000000
0.1840000000,4.7114104658,1.6317036663,0.0916385850,2.4607410442,0.9972263179,0.0000000000,3.4401065550,0.9972263179,0.9401065550,0.5050814496,3.4696355814,92.0000000000
0.1860000000,4.7115993933,1.6366478230,0.0973169216,2.4833951533,0.9970946608,0.0000000000,3.4349836638,0.9970946608,0.9349836638,0.5051078505,3.4670385113,93.0000000000
0.1880000000,4.7117998459,1.6416371648,0.1031639887,2.5059260653,0.9969442569,0.0000000000,3.4298058866,0.9969442569,0.9298058866,0.5051304295,3.4644136015,94.0000000000
0.1900000000,4.7120121632,1.6466714450,0.1091819269,2.5283335363,0.9967745674,0.0000000000,3.4245733229,0.9967745674,0.9245733229,0.5051490809,3.4617608990,95.0000000000
0.1920000000,4.7122366890,1.6517504165,0.1153728934,2.5506173394,0.9965850472,0.0000000000,3.4192860780,0.9965850472,0.9192860780,0.5051636980,3.4590804535,96.0000000000
0.1940000000,4.7124737716,1.6568738318,0.1217390623,2.5727772651,0.9963751449,0.0000000000,3.4139442627,0.9963751449,0.9139442627,0.5051741728,3.4563723171,97.0000000000
0.1960000000,4.7127237635,1.6620414428,0.1282826247,2.5948131202,0.9961443029,0.0000000000,3.4085479938,0.9961443029,0.9085479938,0.5051803965,3.4536365445,98.0000000000
0.1980000000,4.7129870218,1.6672530014,0.1350057892,2.6167247274,0.9958919573,0.0000000000,3.4030973939,0.9958919573,0.9030973939,0.5051822592,3.4508731931,99.0000000000
0.2000000000,4.7132639079,1.6725082588,0.1419107824,2.6385119248,0.9956175380,0.0000000000,3.3975925919,0.9956175380,0.8975925919,0.5051796501,3.4480823228,100.0000000000
0.2020000000,4.7135547877,1.6778069661,0.1489998490,2.6601745650,0.9953204684,0.0000000000,3.3920337233,0.9953204684,0.8920337233,0.5051724573,3.4452639966,101.0000000000
0.2040000000,4.7138600315,1.6831488739,0.1562752521,2.6817125151,0.9950001655,0.0000000000,3.3864209298,0.9950001655,0.8864209298,0.5051605677,3.4424182800,102.0000000000
0.2060000000,4.7141800144,1.6885337329,0.1637392737,2.7031256553,0.9946560401,0.0000000000,3.3807543601,0.9946560401,0.8807543601,0.5051438676,3.4395452416,103.0000000000
0.2080000000,4.7145151159,1.6939612933,0.1713942148,2.7244138790,0.9942874964,0.0000000000,3.3750341699,0.9942874964,0.8750341699,0.5051222419,3.4366449529,104.0000000000
0.2100000000,4.7148657201,1.6994313051,0.1792423957,2.7455770915,0.9938939322,0.0000000000,3.3692605220,0.9938939322,0.8692605220,0.5050955748,3.4337174885,105.0000000000
0.2120000000,4.7152322159,1.7049435183,0.1872861563,2.7666152100,0.9934747389,0.0000000000,3.3634335864,0.9934747389,0.8634335864,0.5050637492,3.4307629261,106.0000000000
0.2140000000,4.7156149967,1.7104976825,0.1955278566,2.7875281626,0.9930293013,0.0000000000,3.3575535411,0.9930293013,0.8575535411,0.5050266474,3.4277813465,107.0000000000
0.2160000000,4.7160144608,1.7160935474,0.2039698764,2.8083158875,0.9925569976,0.0000000000,3.3516205715,0.9925569976,0.8516205715,0.5049841505,3.4247728339,108.0000000000
0.2180000000,4.7164310113,1.7217308625,0.2126146160,2.8289783327,0.9920571998,0.0000000000,3.3456348712,0.9920571998,0.8456348712,0.5049361385,3.4217374758,109.0000000000
0.2200000000,4.7168650560,1.7274093772,0.2214644962,2.8495154548,0.9915292730,0.0000000000,3.3395966422,0.9915292730,0.8395966422,0.5048824907,3.4186753631,110.0000000000
0.2220000000,4.7173170077,1.7331288408,0.2305219586,2.8699272189,0.9909725758,0.0000000000,3.3335060947,0.9909725758,0.8335060947,0.5048230854,3.4155865902,111.0000000000
0.2240000000,4.7177872839,1.7388890025,0.2397894655,2.8902135975,0.9903864602,0.0000000000,3.3273634479,0.9903864602,0.8273634479,0.5047577997,3.4124712552,112.0000000000
0.2260000000,4.7182763072,1.7446896116,0.2492695004,2.9103745698,0.9897702717,0.0000000000,3.3211689299,0.9897702717,0.8211689299,0.5046865101,3.4093294596,113.0000000000
0.2280000000,4.7187845053,1.7505304172,0.2589645678,2.9304101212,0.9891233490,0.0000000000,3.3149227780,0.9891233490,0.8149227780,0.5046090920,3.4061613089,114.0000000000
0.2300000000,4.7193123106,1.7564111684,0.2688771936,2.9503202420,0.9884450242,0.0000000000,3.3086252390,0.9884450242,0.8086252390,0.5045254199,3.4029669123,115.0000000000
0.2320000000,4.7198601608,1.7623316145,0.2790099249,2.9701049276,0.9877346228,0.0000000000,3.3022765696,0.9877346228,0.8022765696,0.5044353674,3.3997463831,116.0000000000
0.2340000000,4.7204284987,1.7682915045,0.2893653302,2.9897641767,0.9869914635,0.0000000000,3.2958770362,0.9869914635,0.7958770362,0.5043388073,3.3964998382,117.0000000000
0.2360000000,4.7210177723,1.7742905876,0.2999459994,3.0092979913,0.9862148583,0.0000000000,3.2894269159,0.9862148583,0.7894269159,0.5042356114,3.3932273991,118.0000000000
0.2380000000,4.7216284346,1.7803286129,0.3107545437,3.0287063755,0.9854041128,0.0000000000,3.2829264962,0.9854041128,0.7829264962,0.5041256507,3.3899291912,119.0000000000
0.2400000000,4.7222609441,1.7864053295,0.3217935956,3.0479893348,0.9845585255,0.0000000000,3.2763760755,0.9845585255,0.7763760755,0.5040087954,3.3866053443,120.0000000000
0.2420000000,4.7229157644,1.7925204866,0.3330658089,3.0671468754,0.9836773885,0.0000000000,3.2697759635,0.9836773885,0.7697759635,0.5038849147,3.3832559924,121.0000000000
0.2440000000,4.7235933646,1.7986738334,0.3445738585,3.0861790032,0.9827599870,0.0000000000,3.2631264811,0.9827599870,0.7631264811,0.5037538774,3.3798812741,122.0000000000
0.2460000000,4.7242942189,1.8048651190,0.3563204402,3.1050857231,0.9818055999,0.0000000000,3.2564279615,0.9818055999,0.7564279615,0.5036155510,3.3764813327,123.0000000000
0.2480000000,4.7250188072,1.8110940926,0.3683082705,3.1238670383,0.9808134989,0.0000000000,3.2496807497,0.9808134989,0.7496807497,0.5034698025,3.3730563160,124.0000000000
0.2500000000,4.7257676146,1.8173605035,0.3805400865,3.1425229491,0.9797829494,0.0000000000,3.2428852031,0.9797829494,0.7428852031,0.5033164983,3.3696063766,125.0000000000
0.2520000000,4.7265411320,1.8236641008,0.3930186454,3.1610534524,0.9787132101,0.0000000000,3.2360416922,0.9787132101,0.7360416922,0.5031555038,3.3661316720,126.0000000000
0.2540000000,4.7273398556,1.8300046337,0.4057467245,3.1794585403,0.9776035330,0.0000000000,3.2291506004,0.9776035330,0.7291506004,0.5029866840,3.3626323648,127.0000000000
0.2560000000,4.7281642871,1.8363818514,0.4187271203,3.1977382000,0.9764531636,0.0000000000,3.2222123247,0.9764531636,0.7222123247,0.5028099029,3.3591086224,128.0000000000
0.2580000000,4.7290149341,1.8427955029,0.4319626485,3.2158924123,0.9752613409,0.0000000000,3.2152272761,0.9752613409,0.7152272761,0.5026250241,3.3555606178,129.0000000000
0.2600000000,4.7298923097,1.8492453374,0.4454561435,3.2339211507,0.9740272973,0.0000000000,3.2081958797,0.9740272973,0.7081958797,0.5024319106,3.3519885291,130.0000000000
0.2620000000,4.7307969326,1.8557311038,0.4592104574,3.2518243810,0.9727502588,0.0000000000,3.2011185751,0.9727502588,0.7011185751,0.5022304248,3.3483925398,131.0000000000
0.2640000000,4.7317293273,1.8622525512,0.4732284600,3.2696020597,0.9714294448,0.0000000000,3.1939958173,0.9714294448,0.6939958173,0.5020204286,3.3447728389,132.0000000000
0.2660000000,4.7326900241,1.8688094283,0.4875130376,3.2872541335,0.9700640687,0.0000000000,3.1868280762,0.9700640687,0.6868280762,0.5018017833,3.3411296214,133.0000000000
0.2680000000,4.7336795591,1.8754014840,0.5020670926,3.3047805383,0.9686533373,0.0000000000,3.1796158380,0.9686533373,0.6796158380,0.5015743498,3.3374630877,134.0000000000
0.2700000000,4.7346984741,1.8820284667,0.5168935426,3.3221811979,0.9671964515,0.0000000000,3.1723596049,0.9671964515,0.6723596049,0.5013379888,3.3337734443,135.0000000000
0.2720000000,4.7357473168,1.8886901249,0.5319953195,3.3394560234,0.9656926057,0.0000000000,3.1650598958,0.9656926057,0.6650598958,0.5010925603,3.3300609038,136.0000000000
0.2740000000,4.7368266409,1.8953862068,0.5473753683,3.3566049122,0.9641409886,0.0000000000,3.1577172466,0.9641409886,0.6577172466,0.5008379243,3.3263256847,137.0000000000
0.2760000000,4.7379370058,1.9021164605,0.5630366466,3.3736277465,0.9625407829,0.0000000000,3.1503322109,0.9625407829,0.6503322109,0.5005739403,3.3225680121,138.0000000000
0.2780000000,4.7390789770,1.9088806337,0.5789821230,3.3905243930,0.9608911653,0.0000000000,3.1429053604,0.9608911653,0.6429053604,0.5003004678,3.3187881172,139.0000000000
0.2800000000,4.7402531257,1.9156784738,0.5952147761,3.4072947011,0.9591913070,0.0000000000,3.1354372849,0.9591913070,0.6354372849,0.5000173660,3.3149862381,140.0000000000
0.2820000000,4.7414600295,1.9225097281,0.6117375930,3.4239385026,0.9574403737,0.0000000000,3.1279285934,0.9574403737,0.6279285934,0.4997244940,3.3111626194,141.0000000000
0.2840000000,4.7427002715,1.9293741434,0.6285535684,3.4404556098,0.9556375254,0.0000000000,3.1203799143,0.9556375254,0.6203799143,0.4994217111,3.3073175124,142.0000000000
0.2860000000,4.7439744412,1.9362714660,0.6456657024,3.4568458152,0.9537819171,0.0000000000,3.1127918959,0.9537819171,0.6127918959,0.4991088765,3.3034511755,143.0000000000
0.2880000000,4.7452831338,1.9432014419,0.6630769995,3.4731088901,0.9518726986,0.0000000000,3.1051652069,0.9518726986,0.6051652069,0.4987858494,3.2995638743,144.0000000000
0.2900000000,4.7466269507,1.9501638166,0.6807904667,3.4892445830,0.9499090149,0.0000000000,3.0975005369,0.9499090149,0.5975005369,0.4984524895,3.2956558814,145.0000000000
0.2920000000,4.7480064991,1.9571583351,0.6988091115,3.5052526195,0.9478900060,0.0000000000,3.0897985971,0.9478900060,0.5897985971,0.4981086566,3.2917274770,146.0000000000
0.2940000000,4.7494223926,1.9641847418,0.7171359401,3.5211327001,0.9458148077,0.0000000000,3.0820601205,0.9458148077,0.5820601205,0.4977542107,3.2877789487,147.0000000000
0.2960000000,4.7508752503,1.9712427804,0.7357739557,3.5368844996,0.9436825514,0.0000000000,3.0742858627,0.9436825514,0.5742858627,0.4973890127,3.2838105918,148.0000000000
0.2980000000,4.7523656978,1.9783321940,0.7547261557,3.5525076658,0.9414923645,0.0000000000,3.0664766025,0.9414923645,0.5664766025,0.4970129235,3.2798227094,149.0000000000
0.3000000000,4.7538943664,1.9854527250,0.7739955298,3.5680018185,0.9392433707,0.0000000000,3.0586331421,0.9392433707,0.5586331421,0.4966258052,3.2758156127,150.0000000000
0.3020000000,4.7554618934,1.9926041150,0.7935850575,3.5833665478,0.9369346899,0.0000000000,3.0507563082,0.9369346899,0.5507563082,0.4962275202,3.2717896209,151.0000000000
0.3040000000,4.7570689221,1.9997861047,0.8134977057,3.5986014133,0.9345654393,0.0000000000,3.0428469521,0.9345654393,0.5428469521,0.4958179319,3.2677450615,152.0000000000
0.3060000000,4.7587161016,2.0069984338,0.8337364255,3.6137059426,0.9321347328,0.0000000000,3.0349059506,0.9321347328,0.5349059506,0.4953969049,3.2636822704,153.0000000000
0.3080000000,4.7604040871,2.0142408412,0.8543041498,3.6286796302,0.9296416819,0.0000000000,3.0269342063,0.9296416819,0.5269342063,0.4949643046,3.2596015923,154.0000000000
0.3100000000,4.7621335395,2.0215130647,0.8752037901,3.6435219362,0.9270853959,0.0000000000,3.0189326486,0.9270853959,0.5189326486,0.4945199977,3.2555033803,155.0000000000
0.3120000000,4.7639051255,2.0288148410,0.8964382335,3.6582322847,0.9244649824,0.0000000000,3.0109022339,0.9244649824,0.5109022339,0.4940638524,3.2513879966,156.0000000000
0.3140000000,4.7657195175,2.0361459055,0.9180103390,3.6728100630,0.9217795476,0.0000000000,3.0028439466,0.9217795476,0.5028439466,0.4935957382,3.2472558124,157.0000000000
0.3160000000,4.7675773938,2.0435059924,0.9399229344,3.6872546198,0.9190281965,0.0000000000,2.9947587994,0.9190281965,0.4947587994,0.4931155263,3.2431072082,158.0000000000
0.3180000000,4.7694794381,2.0508948347,0.9621788124,3.7015652641,0.9162100338,0.0000000000,2.9866478342,0.9162100338,0.4866478342,0.4926230897,3.2389425738,159.0000000000
0.3200000000,4.7714263397,2.0583121637,0.9847807268,3.7157412636,0.9133241640,0.0000000000,2.9785121224,0.9133241640,0.4785121224,0.4921183035,3.2347623085,160.0000000000
0.3220000000,4.7734187935,2.0657577095,1.0077313887,3.7297818438,0.9103696924,0.0000000000,2.9703527661,0.9103696924,0.4703527661,0.4916010447,3.2305668212,161.0000000000
0.3240000000,4.7754574996,2.0732312003,1.0310334617,3.7436861859,0.9073457249,0.0000000000,2.9621708982,0.9073457249,0.4621708982,0.4910711926,3.2263565309,162.0000000000
0.3260000000,4.7775431634,2.0807323628,1.0546895581,3.7574534260,0.9042513692,0.0000000000,2.9539676831,0.9042513692,0.4539676831,0.4905286291,3.2221318663,163.0000000000
0.3280000000,4.7796764955,2.0882609220,1.0787022341,3.7710826533,0.9010857351,0.0000000000,2.9457443180,0.9010857351,0.4457443180,0.4899732388,3.2178932664,164.0000000000
0.3300000000,4.7818582117,2.0958166008,1.1030739849,3.7845729089,0.8978479352,0.0000000000,2.9375020325,0.8978479352,0.4375020325,0.4894049089,3.2136411806,165.0000000000
0.3320000000,4.7840890325,2.1033991203,1.1278072396,3.7979231841,0.8945370857,0.0000000000,2.9292420904,0.8945370857,0.4292420904,0.4888235301,3.2093760684,166.0000000000
0.3340000000,4.7863696832,2.1110081995,1.1529043565,3.8111324191,0.8911523066,0.0000000000,2.9209657894,0.8911523066,0.4209657894,0.4882289960,3.2050984002,167.0000000000
0.3360000000,4.7887008940,2.1186435552,1.1783676170,3.8241995017,0.8876927232,0.0000000000,2.9126744623,0.8876927232,0.4126744623,0.4876212038,3.2008086570,168.0000000000
0.3380000000,4.7910833993,2.1263049020,1.2041992203,3.8371232652,0.8841574662,0.0000000000,2.9043694776,0.8841574662,0.4043694776,0.4870000546,3.1965073307,169.0000000000
0.3400000000,4.7935179379,2.1339919519,1.2304012777,3.8499024877,0.8805456727,0.0000000000,2.8960522401,0.8805456727,0.3960522401,0.4863654533,3.1921949244,170.0000000000
0.3420000000,4.7960052527,2.1417044147,1.2569758060,3.8625358900,0.8768564873,0.0000000000,2.8877241913,0.8768564873,0.3877241913,0.4857173093,3.1878719520,171.0000000000
0.3440000000,4.7985460907,2.1494419974,1.2839247219,3.8750221346,0.8730890626,0.0000000000,2.8793868106,0.8730890626,0.3793868106,0.4850555363,3.1835389390,172.0000000000
0.3460000000,4.8011412024,2.1572044042,1.3112498347,3.8873598236,0.8692425605,0.0000000000,2.8710416153,0.8692425605,0.3710416153,0.4843800527,3.1791964220,173.0000000000
0.3480000000,4.8037913419,2.1649913366,1.3389528402,3.8995474979,0.8653161527,0.0000000000,2.8626901619,0.8653161527,0.3626901619,0.4836907823,3.1748449495,174.0000000000
0.3500000000,4.8064972667,2.1728024932,1.3670353133,3.9115836350,0.8613090222,0.0000000000,2.8543340460,0.8613090222,0.3543340460,0.4829876539,3.1704850813,175.0000000000
0.3520000000,4.8092597371,2.1806375691,1.3954987008,3.9234666482,0.8572203640,0.0000000000,2.8459749036,0.8572203640,0.3459749036,0.4822706023,3.1661173891,176.0000000000
0.3540000000,4.8120795164,2.1884962566,1.4243443141,3.9351948847,0.8530493863,0.0000000000,2.8376144112,0.8530493863,0.3376144112,0.4815395680,3.1617424564,177.0000000000
0.3560000000,4.8149573700,2.1963782443,1.4535733216,3.9467666242,0.8487953119,0.0000000000,2.8292542866,0.8487953119,0.3292542866,0.4807944980,3.1573608787,178.0000000000
