t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
4.1920000000,22.1951801962,1.0073017117,3.7005397591,-7.8145906298,-1.3310292588,0.0000000000,3.6387048825,-1.3310292588,1.1387048825,-1.1575953152,3.1771865166,2096.0000000000
4.1940000000,22.2025794679,0.9916314605,3.6987973839,-7.8557475598,-1.3372334614,0.0000000000,3.6430035812,-1.3372334614,1.1430035812,-1.1599882835,3.1829354540,2097.0000000000
4.1960000000,22.2099756476,0.9758783687,3.6974477684,-7.8974336259,-1.3434401403,0.0000000000,3.6471923785,-1.3434401403,1.1471923785,-1.1623564462,3.1886215219,2098.0000000000
4.1980000000,22.2173695204,0.9600413644,3.6964902776,-7.9396620411,-1.3496482117,0.0000000000,3.6512697560,-1.3496482117,1.1512697560,-1.1646992430,3.1942441399,2099.0000000000
4.2000000000,22.2247618695,0.9441193508,3.6959240008,-7.9824450279,-1.3558565537,0.0000000000,3.6552341685,-1.3558565537,1.1552341685,-1.1670160840,3.1998027118,2100.0000000000
4.2020000000,22.2321534764,0.9281112072,3.6957477000,-8.0257936749,-1.3620640031,0.0000000000,3.6590840428,-1.3620640031,1.1590840428,-1.1693063494,3.2052966237,2101.0000000000
4.2040000000,22.2395451192,0.9120157924,3.6959597524,-8.0697177782,-1.3682693535,0.0000000000,3.6628177767,-1.3682693535,1.1628177767,-1.1715693877,3.2107252439,2102.0000000000
4.2060000000,22.2469375729,0.8958319468,3.6965580864,-8.1142256643,-1.3744713517,0.0000000000,3.6664337393,-1.3744713517,1.1664337393,-1.1738045151,3.2160879216,2103.0000000000
4.2080000000,22.2543316074,0.8795584961,3.6975401114,-8.1593239932,-1.3806686956,0.0000000000,3.6699302693,-1.3806686956,1.1699302693,-1.1760110135,3.2213839863,2104.0000000000
4.2100000000,22.2617279870,0.8631942540,3.6989026396,-8.2050175412,-1.3868600307,0.0000000000,3.6733056754,-1.3868600307,1.1733056754,-1.1781881300,3.2266127466,2105.0000000000
4.2120000000,22.2691274691,0.8467380273,3.7006418010,-8.2513089602,-1.3930439468,0.0000000000,3.6765582357,-1.3930439468,1.1765582357,-1.1803350753,3.2317734892,2106.0000000000
4.2140000000,22.2765308022,0.8301886194,3.7027529486,-8.2981985124,-1.3992189750,0.0000000000,3.6796861974,-1.3992189750,1.1796861974,-1.1824510219,3.2368654783,2107.0000000000
4.2160000000,22.2839387252,0.8135448360,3.7052305551,-8.3456837792,-1.4053835839,0.0000000000,3.6826877770,-1.4053835839,1.1826877770,-1.1845351036,3.2418879544,2108.0000000000
4.2180000000,22.2913519644,0.7968054906,3.7080681008,-8.3937593419,-1.4115361759,0.0000000000,3.6855611603,-1.4115361759,1.1855611603,-1.1865864134,3.2468401337,2109.0000000000
4.2200000000,22.2987712325,0.7799694108,3.7112579499,-8.4424164323,-1.4176750833,0.0000000000,3.6883045032,-1.4176750833,1.1883045032,-1.1886040025,3.2517212068,2110.0000000000
4.2220000000,22.3061972252,0.7630354454,3.7147912170,-8.4916425533,-1.4237985647,0.0000000000,3.6909159323,-1.4237985647,1.1909159323,-1.1905868787,3.2565303382,2111.0000000000
4.2240000000,22.3136306195,0.7460024723,3.7186576225,-8.5414210665,-1.4299048003,0.0000000000,3.6933935455,-1.4299048003,1.1933935455,-1.1925340055,3.2612666653,2112.0000000000
4.2260000000,22.3210720700,0.7288694069,3.7228453365,-8.5917307468,-1.4359918881,0.0000000000,3.6957354140,-1.4359918881,1.1957354140,-1.1944443000,3.2659292979,2113.0000000000
4.2280000000,22.3285222060,0.7116352125,3.7273408115,-8.6425453039,-1.4420578393,0.0000000000,3.6979395838,-1.4420578393,1.1979395838,-1.1963166324,3.2705173171,2114.0000000000
4.2300000000,22.3359816281,0.6942989102,3.7321286030,-8.6938328694,-1.4481005739,0.0000000000,3.7000040779,-1.4481005739,1.2000040779,-1.1981498245,3.2750297755,2115.0000000000
4.2320000000,22.3434509037,0.6768595909,3.7371911800,-8.7455554527,-1.4541179162,0.0000000000,3.7019268990,-1.4541179162,1.2019268990,-1.1999426488,3.2794656958,2116.0000000000
4.2340000000,22.3509305629,0.6593164280,3.7425087241,-8.7976683646,-1.4601075903,0.0000000000,3.7037060330,-1.4601075903,1.2037060330,-1.2016938271,3.2838240713,2117.0000000000
4.2360000000,22.3584210938,0.6416686917,3.7480589202,-8.8501196148,-1.4660672157,0.0000000000,3.7053394527,-1.4660672157,1.2053394527,-1.2034020306,3.2881038654,2118.0000000000
4.2380000000,22.3659229371,0.6239157637,3.7538167383,-8.9028492844,-1.4719943026,0.0000000000,3.7068251226,-1.4719943026,1.2068251226,-1.2050658785,3.2923040119,2119.0000000000
4.2400000000,22.3734364806,0.6060571543,3.7597542103,-8.9557888822,-1.4778862482,0.0000000000,3.7081610038,-1.4778862482,1.2081610038,-1.2066839385,3.2964234151,2120.0000000000
4.2420000000,22.3809620530,0.5880925198,3.7658402037,-9.0088606916,-1.4837403321,0.0000000000,3.7093450610,-1.4837403321,1.2093450610,-1.2082547263,3.3004609505,2121.0000000000
4.2440000000,22.3884999175,0.5700216816,3.7720401953,-9.0619771173,-1.4895537129,0.0000000000,3.7103752685,-1.4895537129,1.2103752685,-1.2097767062,3.3044154659,2122.0000000000
4.2460000000,22.3960502645,0.5518446467,3.7783160507,-9.1150400476,-1.4953234248,0.0000000000,3.7112496192,-1.4953234248,1.2112496192,-1.2112482922,3.3082857823,2123.0000000000
4.2480000000,22.4036132044,0.5335616296,3.7846258139,-9.1679402444,-1.5010463751,0.0000000000,3.7119661329,-1.5010463751,1.2119661329,-1.2126678491,3.3120706959,2124.0000000000
4.2500000000,22.4111887598,0.5151730745,3.7909235134,-9.2205567833,-1.5067193417,0.0000000000,3.7125228671,-1.5067193417,1.2125228671,-1.2140336943,3.3157689804,2125.0000000000
4.2520000000,22.4187768571,0.4966796800,3.7971589938,-9.2727565628,-1.5123389723,0.0000000000,3.7129179273,-1.5123389723,1.2129179273,-1.2153441008,3.3193793891,2126.0000000000
4.2540000000,22.4263773181,0.4780824229,3.8032777795,-9.3243939101,-1.5179017839,0.0000000000,3.7131494804,-1.5179017839,1.2131494804,-1.2165973001,3.3229006587,2127.0000000000
4.2560000000,22.4339898513,0.4593825846,3.8092209828,-9.3753103125,-1.5234041638,0.0000000000,3.7132157672,-1.5234041638,1.2132157672,-1.2177914865,3.3263315128,2128.0000000000
4.2580000000,22.4416140428,0.4405817763,3.8149252655,-9.4253343050,-1.5288423716,0.0000000000,3.7131151181,-1.5288423716,1.2131151181,-1.2189248221,3.3296706667,2129.0000000000
4.2600000000,22.4492493480,0.4216819649,3.8203228666,-9.4742815493,-1.5342125433,0.0000000000,3.7128459681,-1.5342125433,1.2128459681,-1.2199954425,3.3329168321,2130.0000000000
4.2620000000,22.4568950819,0.4026854989,3.8253417092,-9.5219551420,-1.5395106966,0.0000000000,3.7124068740,-1.5395106966,1.2124068740,-1.2210014640,3.3360687235,2131.0000000000
4.2640000000,22.4645504116,0.3835951324,3.8299055973,-9.5681461859,-1.5447327387,0.0000000000,3.7117965322,-1.5447327387,1.2117965322,-1.2219409914,3.3391250647,2132.0000000000
4.2660000000,22.4722143477,0.3644140489,3.8339345178,-9.6126346643,-1.5498744754,0.0000000000,3.7110137970,-1.5498744754,1.2110137970,-1.2228121274,3.3420845960,2133.0000000000
4.2680000000,22.4798857375,0.3451458819,3.8373450560,-9.6551906481,-1.5549316232,0.0000000000,3.7100577003,-1.5549316232,1.2100577003,-1.2236129826,3.3449460829,2134.0000000000
4.2700000000,22.4875632582,0.3257947334,3.8400509367,-9.6955758672,-1.5598998238,0.0000000000,3.7089274706,-1.5598998238,1.2089274706,-1.2243416868,3.3477083245,2135.0000000000
4.2720000000,22.4952454125,0.3063651887,3.8419636964,-9.7335456638,-1.5647746609,0.0000000000,3.7076225525,-1.5647746609,1.2076225525,-1.2249964018,3.3503701635,2136.0000000000
4.2740000000,22.5029305244,0.2868623268,3.8429934907,-9.7688513398,-1.5695516794,0.0000000000,3.7061426266,-1.5695516794,1.2061426266,-1.2255753348,3.3529304961,2137.0000000000
4.2760000000,22.5106167376,0.2672917261,3.8430500353,-9.8012428938,-1.5742264077,0.0000000000,3.7044876273,-1.5742264077,1.2044876273,-1.2260767525,3.3553882827,2138.0000000000
4.2780000000,22.5183020158,0.2476594636,3.8420436743,-9.8304721274,-1.5787943824,0.0000000000,3.7026577603,-1.5787943824,1.2026577603,-1.2264989966,3.3577425593,2139.0000000000
4.2800000000,22.5259841450,0.2279721081,3.8398865618,-9.8562960843,-1.5832511749,0.0000000000,3.7006535187,-1.5832511749,1.2006535187,-1.2268404993,3.3599924480,2140.0000000000
4.2820000000,22.5336607383,0.2082367059,3.8364939377,-9.8784807620,-1.5875924207,0.0000000000,3.6984756961,-1.5875924207,1.1984756961,-1.2270997995,3.3621371689,2141.0000000000
4.2840000000,22.5413292434,0.1884607592,3.8317854706,-9.8968050185,-1.5918138497,0.0000000000,3.6961253980,-1.5918138497,1.1961253980,-1.2272755587,3.3641760507,2142.0000000000
4.2860000000,22.5489869530,0.1686521963,3.8256866333,-9.9110645760,-1.5959113189,0.0000000000,3.6936040493,-1.5959113189,1.1936040493,-1.2273665768,3.3661085411,2143.0000000000
4.2880000000,22.5566310178,0.1488193337,3.8181300728,-9.9210760049,-1.5998808445,0.0000000000,3.6909133988,-1.5998808445,1.1909133988,-1.2273718074,3.3679342168,2144.0000000000
4.2900000000,22.5642584620,0.1289708310,3.8090569301,-9.9266805610,-1.6037186352,0.0000000000,3.6880555196,-1.6037186352,1.1880555196,-1.2272903716,3.3696527918,2145.0000000000
4.2920000000,22.5718662014,0.1091156373,3.7984180628,-9.9277477396,-1.6074211243,0.0000000000,3.6850328057,-1.6074211243,1.1850328057,-1.2271215712,3.3712641254,2146.0000000000
4.2940000000,22.5794510645,0.0892629320,3.7861751254,-9.9241784111,-1.6109850007,0.0000000000,3.6818479631,-1.6109850007,1.1818479631,-1.2268648997,3.3727682277,2147.0000000000
4.2960000000,22.5870098144,0.0694220592,3.7723014621,-9.9159074093,-1.6144072381,0.0000000000,3.6785039983,-1.6144072381,1.1785039983,-1.2265200510,3.3741652644,2148.0000000000
4.2980000000,22.5945391733,0.0496024575,3.7567827746,-9.9029054597,-1.6176851210,0.0000000000,3.6750042007,-1.6176851210,1.1750042007,-1.2260869267,3.3754555586,2149.0000000000
4.3000000000,22.6020358474,0.0298135872,3.7396175332,-9.8851803598,-1.6208162680,0.0000000000,3.6713521223,-1.6208162680,1.1713521223,-1.2255656397,3.3766395919,2150.0000000000
4.3020000000,22.6094965529,0.0100648557,3.7208171118,-9.8627773496,-1.6237986500,0.0000000000,3.6675515527,-1.6237986500,1.1675515527,-1.2249565160,3.3777180023,2151.0000000000
4.3040000000,22.6169180415,-0.0096344573,3.7004056370,-9.8357786500,-1.6266306051,0.0000000000,3.6636064916,-1.6266306051,1.1636064916,-1.2242600935,3.3786915812,2152.0000000000
4.3060000000,22.6242971254,-0.0292752727,3.6784195561,-9.8043021775,-1.6293108480,0.0000000000,3.6595211182,-1.6293108480,1.1595211182,-1.2234771178,3.3795612672,2153.0000000000
4.3080000000,22.6316307017,-0.0488487810,3.6549069394,-9.7684994847,-1.6318384748,0.0000000000,3.6552997591,-1.6318384748,1.1552997591,-1.2226085355,3.3803281395,2154.0000000000
4.3100000000,22.6389157743,-0.0683465073,3.6299265435,-9.7285530051,-1.6342129622,0.0000000000,3.6509468541,-1.6342129622,1.1509468541,-1.2216554853,3.3809934080,2155.0000000000
4.3120000000,22.6461494746,-0.0877603697,3.6035466731,-9.6846727111,-1.6364341626,0.0000000000,3.6464669227,-1.6364341626,1.1464669227,-1.2206192863,3.3815584037,2156.0000000000
4.3140000000,22.6533290789,-0.1070827308,3.5758438853,-9.6370923129,-1.6385022940,0.0000000000,3.6418645300,-1.6385022940,1.1418645300,-1.2195014250,3.3820245667,2157.0000000000
4.3160000000,22.6604520237,-0.1263064407,3.5469015824,-9.5860651378,-1.6404179255,0.0000000000,3.6371442537,-1.6404179255,1.1371442537,-1.2183035400,3.3823934336,2158.0000000000
4.3180000000,22.6675159179,-0.1454248722,3.5168085446,-9.5318598363,-1.6421819597,0.0000000000,3.6323106528,-1.6421819597,1.1323106528,-1.2170274066,3.3826666248,2159.0000000000
4.3200000000,22.6745185524,-0.1644319475,3.4856574497,-9.4747560529,-1.6437956115,0.0000000000,3.6273682380,-1.6437956115,1.1273682380,-1.2156749191,3.3828458310,2160.0000000000
4.3220000000,22.6814579057,-0.1833221550,3.4535434224,-9.4150401918,-1.6452603840,0.0000000000,3.6223214452,-1.6452603840,1.1223214452,-1.2142480742,3.3829327997,2161.0000000000
4.3240000000,22.6883321482,-0.2020905596,3.4205626548,-9.3530013897,-1.6465780434,0.0000000000,3.6171746115,-1.6465780434,1.1171746115,-1.2127489533,3.3829293224,2162.0000000000
4.3260000000,22.6951396425,-0.2207328041,3.3868111264,-9.2889277879,-1.6477505915,0.0000000000,3.6119319535,-1.6477505915,1.1119319535,-1.2111797053,3.3828372217,2163.0000000000
4.3280000000,22.7018789420,-0.2392451036,3.3523834501,-9.2231031730,-1.6487802385,0.0000000000,3.6065975501,-1.6487802385,1.1065975501,-1.2095425300,3.3826583390,2164.0000000000
4.3300000000,22.7085487871,-0.2576242340,3.3173718595,-9.1558040356,-1.6496693748,0.0000000000,3.6011753277,-1.6496693748,1.1011753277,-1.2078396625,3.3823945240,2165.0000000000
4.3320000000,22.7151480996,-0.2758675148,3.2818653461,-9.0872970705,-1.6504205440,0.0000000000,3.5956690479,-1.6504205440,1.0956690479,-1.2060733579,3.3820476235,2166.0000000000
4.3340000000,22.7216759754,-0.2939727873,3.2459489510,-9.0178371282,-1.6510364160,0.0000000000,3.5900822993,-1.6510364160,1.0900822993,-1.2042458782,3.3816194726,2167.0000000000
4.3360000000,22.7281316760,-0.3119383893,3.2097032053,-8.9476656057,-1.6515197612,0.0000000000,3.5844184912,-1.6515197612,1.0844184912,-1.2023594790,3.3811118862,2168.0000000000
4.3380000000,22.7345146192,-0.3297631269,3.1732037143,-8.8770092559,-1.6518734272,0.0000000000,3.5786808501,-1.6518734272,1.0786808501,-1.2004163988,3.3805266517,2169.0000000000
4.3400000000,22.7408243687,-0.3474462444,3.1365208725,-8.8060793827,-1.6521003154,0.0000000000,3.5728724184,-1.6521003154,1.0728724184,-1.1984188490,3.3798655225,2170.0000000000
4.3420000000,22.7470606239,-0.3649873927,3.0997196979,-8.7350713822,-1.6522033610,0.0000000000,3.5669960548,-1.6522033610,1.0669960548,-1.1963690047,3.3791302131,2171.0000000000
4.3440000000,22.7532232085,-0.3823865978,3.0628597698,-8.6641645882,-1.6521855136,0.0000000000,3.5610544371,-1.6521855136,1.0610544371,-1.1942689979,3.3783223944,2172.0000000000
4.3460000000,22.7593120601,-0.3996442279,3.0259952559,-8.5935223769,-1.6520497207,0.0000000000,3.5550500656,-1.6520497207,1.0550500656,-1.1921209108,3.3774436901,2173.0000000000
4.3480000000,22.7653272192,-0.4167609625,2.9891750134,-8.5232924874,-1.6517989118,0.0000000000,3.5489852685,-1.6517989118,1.0489852685,-1.1899267707,3.3764956745,2174.0000000000
4.3500000000,22.7712688189,-0.4337377615,2.9524427499,-8.4536075166,-1.6514359859,0.0000000000,3.5428622072,-1.6514359859,1.0428622072,-1.1876885461,3.3754798701,2175.0000000000
4.3520000000,22.7771370748,-0.4505758350,2.9158372322,-8.3845855495,-1.6509637994,0.0000000000,3.5366828836,-1.6509637994,1.0366828836,-1.1854081432,3.3743977464,2176.0000000000
4.3540000000,22.7829322751,-0.4672766155,2.8793925282,-8.3163308904,-1.6503851561,0.0000000000,3.5304491468,-1.6503851561,1.0304491468,-1.1830874039,3.3732507192,2177.0000000000
4.3560000000,22.7886547720,-0.4838417313,2.8431382754,-8.2489348639,-1.6497027988,0.0000000000,3.5241627008,-1.6497027988,1.0241627008,-1.1807281040,3.3720401503,2178.0000000000
4.3580000000,22.7943049723,-0.5002729805,2.8070999631,-8.1824766600,-1.6489194026,0.0000000000,3.5178251125,-1.6489194026,1.0178251125,-1.1783319520,3.3707673479,2179.0000000000
4.3600000000,22.7998833303,-0.5165723087,2.7712992236,-8.1170242005,-1.6480375686,0.0000000000,3.5114378193,-1.6480375686,1.0114378193,-1.1759005894,3.3694335670,2180.0000000000
4.3620000000,22.8053903397,-0.5327417864,2.7357541246,-8.0526350078,-1.6470598196,0.0000000000,3.5050021371,-1.6470598196,1.0050021371,-1.1734355903,3.3680400100,2181.0000000000
4.3640000000,22.8108265271,-0.5487835897,2.7004794575,-7.9893570625,-1.6459885966,0.0000000000,3.4985192680,-1.6459885966,0.9985192680,-1.1709384623,3.3665878286,2182.0000000000
4.3660000000,22.8161924458,-0.5646999819,2.6654870191,-7.9272296373,-1.6448262561,0.0000000000,3.4919903080,-1.6448262561,0.9919903080,-1.1684106472,3.3650781243,2183.0000000000
4.3680000000,22.8214886695,-0.5804932964,2.6307858819,-7.8662840989,-1.6435750684,0.0000000000,3.4854162542,-1.6435750684,0.9854162542,-1.1658535224,3.3635119503,2184.0000000000
4.3700000000,22.8267157879,-0.5961659225,2.5963826520,-7.8065446704,-1.6422372162,0.0000000000,3.4787980122,-1.6422372162,0.9787980122,-1.1632684022,3.3618903133,2185.0000000000
4.3720000000,22.8318744017,-0.6117202911,2.5622817126,-7.7480291521,-1.6408147944,0.0000000000,3.4721364027,-1.6408147944,0.9721364027,-1.1606565395,3.3602141748,2186.0000000000
4.3740000000,22.8369651180,-0.6271588632,2.5284854520,-7.6907495958,-1.6393098102,0.0000000000,3.4654321684,-1.6393098102,0.9654321684,-1.1580191278,3.3584844530,2187.0000000000
4.3760000000,22.8419885470,-0.6424841182,2.4949944766,-7.6347129327,-1.6377241836,0.0000000000,3.4586859796,-1.6377241836,0.9586859796,-1.1553573027,3.3567020248,2188.0000000000
4.3780000000,22.8469452988,-0.6576985452,2.4618078073,-7.5799215540,-1.6360597480,0.0000000000,3.4518984405,-1.6360597480,0.9518984405,-1.1526721442,3.3548677273,2189.0000000000
4.3800000000,22.8518359796,-0.6728046336,2.4289230606,-7.5263738462,-1.6343182518,0.0000000000,3.4450700948,-1.6343182518,0.9450700948,-1.1499646786,3.3529823599,2190.0000000000
4.3820000000,22.8566611899,-0.6878048663,2.3963366150,-7.4740646801,-1.6325013597,0.0000000000,3.4382014308,-1.6325013597,0.9382014308,-1.1472358806,3.3510466861,2191.0000000000
4.3840000000,22.8614215218,-0.7027017127,2.3640437623,-7.4229858584,-1.6306106543,0.0000000000,3.4312928860,-1.6306106543,0.9312928860,-1.1444866750,3.3490614347,2192.0000000000
4.3860000000,22.8661175569,-0.7174976228,2.3320388453,-7.3731265210,-1.6286476381,0.0000000000,3.4243448522,-1.6286476381,0.9243448522,-1.1417179396,3.3470273025,2193.0000000000
4.3880000000,22.8707498648,-0.7321950230,2.3003153826,-7.3244735128,-1.6266137354,0.0000000000,3.4173576796,-1.6266137354,0.9173576796,-1.1389305061,3.3449449552,2194.0000000000
4.3900000000,22.8753190013,-0.7467963110,2.2688661809,-7.2770117155,-1.6245102943,0.0000000000,3.4103316805,-1.6245102943,0.9103316805,-1.1361251629,3.3428150294,2195.0000000000
4.3920000000,22.8798255072,-0.7613038528,2.2376834366,-7.2307243450,-1.6223385891,0.0000000000,3.4032671336,-1.6223385891,0.9032671336,-1.1333026567,3.3406381340,2196.0000000000
4.3940000000,22.8842699072,-0.7757199793,2.2067588262,-7.1855932192,-1.6200998222,0.0000000000,3.3961642869,-1.6200998222,0.8961642869,-1.1304636945,3.3384148520,2197.0000000000
4.3960000000,22.8886527088,-0.7900469837,2.1760835872,-7.1415989968,-1.6177951263,0.0000000000,3.3890233614,-1.6177951263,0.8890233614,-1.1276089452,3.3361457416,2198.0000000000
4.3980000000,22.8929744017,-0.8042871197,2.1456485909,-7.0987213896,-1.6154255668,0.0000000000,3.3818445539,-1.6154255668,0.8818445539,-1.1247390417,3.3338313380,2199.0000000000
4.4000000000,22.8972354570,-0.8184425996,2.1154444059,-7.0569393519,-1.6129921438,0.0000000000,3.3746280395,-1.6129921438,0.8746280395,-1.1218545822,3.3314721545,2200.0000000000
4.4020000000,22.9014363267,-0.8325155930,2.0854613554,-7.0162312477,-1.6104957944,0.0000000000,3.3673739749,-1.6104957944,0.8673739749,-1.1189561322,3.3290686839,2201.0000000000
4.4040000000,22.9055774433,-0.8465082258,2.0556895671,-6.9765749985,-1.6079373947,0.0000000000,3.3600825002,-1.6079373947,0.8600825002,-1.1160442259,3.3266213996,2202.0000000000
4.4060000000,22.9096592191,-0.8604225793,2.0261190173,-6.9379482135,-1.6053177620,0.0000000000,3.3527537413,-1.6053177620,0.8527537413,-1.1131193675,3.3241307569,2203.0000000000
4.4080000000,22.9136820467,-0.8742606899,1.9967395696,-6.9003283032,-1.6026376568,0.0000000000,3.3453878120,-1.6026376568,0.8453878120,-1.1101820331,3.3215971943,2204.0000000000
4.4100000000,22.9176462980,-0.8880245487,1.9675410087,-6.8636925798,-1.5998977846,0.0000000000,3.3379848161,-1.5998977846,0.8379848161,-1.1072326716,3.3190211343,2205.0000000000
4.4120000000,22.9215523245,-0.9017161012,1.9385130695,-6.8280183431,-1.5970987983,0.0000000000,3.3305448488,-1.5970987983,0.8305448488,-1.1042717064,3.3164029843,2206.0000000000
4.4140000000,22.9254004572,-0.9153372479,1.9096454629,-6.7932829564,-1.5942412994,0.0000000000,3.3230679988,-1.5942412994,0.8230679988,-1.1012995363,3.3137431380,2207.0000000000
4.4160000000,22.9291910064,-0.9288898439,1.8809278973,-6.7594639107,-1.5913258405,0.0000000000,3.3155543494,-1.5913258405,0.8155543494,-1.0983165370,3.3110419760,2208.0000000000
4.4180000000,22.9329242619,-0.9423756996,1.8523500976,-6.7265388807,-1.5883529264,0.0000000000,3.3080039804,-1.5883529264,0.8080039804,-1.0953230620,3.3082998670,2209.0000000000
4.4200000000,22.9366004931,-0.9557965807,1.8239018210,-6.6944857720,-1.5853230164,0.0000000000,3.3004169691,-1.5853230164,0.8004169691,-1.0923194436,3.3055171680,2210.0000000000
4.4220000000,22.9402199488,-0.9691542094,1.7955728701,-6.6632827610,-1.5822365253,0.0000000000,3.2927933916,-1.5822365253,0.7927933916,-1.0893059944,3.3026942259,2211.0000000000
4.4240000000,22.9437828574,-0.9824502641,1.7673531047,-6.6329083284,-1.5790938254,0.0000000000,3.2851333241,-1.5790938254,0.7851333241,-1.0862830077,3.2998313777,2212.0000000000
4.4260000000,22.9472894273,-0.9956863809,1.7392324506,-6.6033412872,-1.5758952479,0.0000000000,3.2774368441,-1.5758952479,0.7774368441,-1.0832507589,3.2969289514,2213.0000000000
4.4280000000,22.9507398466,-1.0088641537,1.7112009071,-6.5745608050,-1.5726410840,0.0000000000,3.2697040310,-1.5726410840,0.7697040310,-1.0802095058,3.2939872667,2214.0000000000
4.4300000000,22.9541342837,-1.0219851349,1.6832485531,-6.5465464227,-1.5693315869,0.0000000000,3.2619349675,-1.5693315869,0.7619349675,-1.0771594900,3.2910066356,2215.0000000000
4.4320000000,22.9574728870,-1.0350508367,1.6553655519,-6.5192780681,-1.5659669724,0.0000000000,3.2541297402,-1.5659669724,0.7541297402,-1.0741009376,3.2879873631,2216.0000000000
4.4340000000,22.9607557856,-1.0480627314,1.6275421541,-6.4927360672,-1.5625474207,0.0000000000,3.2462884407,-1.5625474207,0.7462884407,-1.0710340596,3.2849297477,2217.0000000000
4.4360000000,22.9639830889,-1.0610222523,1.5997687005,-6.4669011515,-1.5590730774,0.0000000000,3.2384111663,-1.5590730774,0.7384111663,-1.0679590528,3.2818340820,2218.0000000000
4.4380000000,22.9671548873,-1.0739307948,1.5720356233,-6.4417544632,-1.5555440546,0.0000000000,3.2304980207,-1.5555440546,0.7304980207,-1.0648761007,3.2787006533,2219.0000000000
4.4400000000,22.9702712520,-1.0867897167,1.5443334470,-6.4172775580,-1.5519604320,0.0000000000,3.2225491149,-1.5519604320,0.7225491149,-1.0617853738,3.2755297441,2220.0000000000
4.4420000000,22.9733322355,-1.0996003395,1.5166527884,-6.3934524058,-1.5483222582,0.0000000000,3.2145645676,-1.5483222582,0.7145645676,-1.0586870304,3.2723216323,2221.0000000000
4.4440000000,22.9763378713,-1.1123639490,1.4889843561,-6.3702613893,-1.5446295512,0.0000000000,3.2065445062,-1.5446295512,0.7065445062,-1.0555812172,3.2690765924,2222.0000000000
4.4460000000,22.9792881749,-1.1250817963,1.4613189491,-6.3476873021,-1.5408823000,0.0000000000,3.1984890673,-1.5408823000,0.6984890673,-1.0524680697,3.2657948950,2223.0000000000
4.4480000000,22.9821831431,-1.1377550983,1.4336474558,-6.3257133442,-1.5370804650,0.0000000000,3.1903983974,-1.5370804650,0.6903983974,-1.0493477128,3.2624768080,2224.0000000000
4.4500000000,22.9850227546,-1.1503850388,1.4059608520,-6.3043231175,-1.5332239791,0.0000000000,3.1822726532,-1.5332239791,0.6822726532,-1.0462202615,3.2591225966,2225.0000000000
4.4520000000,22.9878069704,-1.1629727693,1.3782501987,-6.2835006197,-1.5293127485,0.0000000000,3.1741120025,-1.5293127485,0.6741120025,-1.0430858208,3.2557325240,2226.0000000000
4.4540000000,22.9905357335,-1.1755194094,1.3505066397,-6.2632302375,-1.5253466537,0.0000000000,3.1659166246,-1.5253466537,0.6659166246,-1.0399444869,3.2523068514,2227.0000000000
4.4560000000,22.9932089692,-1.1880260481,1.3227213992,-6.2434967397,-1.5213255498,0.0000000000,3.1576867110,-1.5213255498,0.6576867110,-1.0367963471,3.2488458387,2228.0000000000
4.4580000000,22.9958265855,-1.2004937443,1.2948857789,-6.2242852688,-1.5172492678,0.0000000000,3.1494224656,-1.5172492678,0.6494224656,-1.0336414805,3.2453497447,2229.0000000000
4.4600000000,22.9983884730,-1.2129235275,1.2669911551,-6.2055813329,-1.5131176148,0.0000000000,3.1411241057,-1.5131176148,0.6411241057,-1.0304799580,3.2418188277,2230.0000000000
4.4620000000,23.0008945051,-1.2253163986,1.2390289760,-6.1873707970,-1.5089303753,0.0000000000,3.1327918621,-1.5089303753,0.6327918621,-1.0273118433,3.2382533452,2231.0000000000
4.4640000000,23.0033445382,-1.2376733305,1.2109907584,-6.1696398739,-1.5046873111,0.0000000000,3.1244259797,-1.5046873111,0.6244259797,-1.0241371926,3.2346535551,2232.0000000000
4.4660000000,23.0057384118,-1.2499952689,1.1828680848,-6.1523751152,-1.5003881625,0.0000000000,3.1160267183,-1.5003881625,0.6160267183,-1.0209560553,3.2310197153,2233.0000000000
4.4680000000,23.0080759487,-1.2622831329,1.1546526005,-6.1355634016,-1.4960326489,0.0000000000,3.1075943527,-1.4960326489,0.6075943527,-1.0177684745,3.2273520843,2234.0000000000
4.4700000000,23.0103569548,-1.2745378160,1.1263360102,-6.1191919338,-1.4916204689,0.0000000000,3.0991291734,-1.4916204689,0.5991291734,-1.0145744868,3.2236509215,2235.0000000000
4.4720000000,23.0125812198,-1.2867601858,1.0979100752,-6.1032482226,-1.4871513014,0.0000000000,3.0906314871,-1.4871513014,0.5906314871,-1.0113741230,3.2199164876,2236.0000000000
4.4740000000,23.0147485168,-1.2989510859,1.0693666106,-6.0877200799,-1.4826248059,0.0000000000,3.0821016173,-1.4826248059,0.5821016173,-1.0081674083,3.2161490444,2237.0000000000
4.4760000000,23.0168586025,-1.3111113353,1.0406974821,-6.0725956082,-1.4780406230,0.0000000000,3.0735399044,-1.4780406230,0.5735399044,-1.0049543626,3.2123488557,2238.0000000000
4.4780000000,23.0189112175,-1.3232417297,1.0118946031,-6.0578631922,-1.4733983753,0.0000000000,3.0649467067,-1.4733983753,0.5649467067,-1.0017350006,3.2085161872,2239.0000000000
